date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:35:16	121/121	---MCZ	200	added ('OK')	text/plain	date:Sat,%2002%20Mar%202024%2013:35:16%20GMT	https://connectingactions.net/robots.txt		(from )
14:35:16	31711/31711	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2013:35:16%20GMT	https://connectingactions.net/	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/index.html	(from )
14:35:17	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Sat,%2002%20Mar%202024%2013:35:16%20GMT	https://connectingactions.net/xmlrpc.php	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/xmlrpc.php	(from https://connectingactions.net/)
14:35:17	97517/97517	---M-Z	200	added ('OK')	text/css	etag:%2217ced-5fe90dd753ad0-gzip%22	https://connectingactions.net/wp-includes/css/dist/block-library/style.min.css?ver=6.2.4	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-includes/css/dist/block-library/style.min0757.css	(from https://connectingactions.net/)
14:35:17	291/291	---M-Z	200	added ('OK')	text/css	etag:%22123-5fe90dd74600f-gzip%22	https://connectingactions.net/wp-includes/css/classic-themes.min.css?ver=6.2.4	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-includes/css/classic-themes.min0757.css	(from https://connectingactions.net/)
14:35:17	90692/90692	---M-Z	200	added ('OK')	text/css	etag:%2216244-53f38289316c0-gzip%22	https://connectingactions.net/wp-content/themes/zerif-lite/css/bootstrap.css?ver=6.2.4	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-content/themes/zerif-lite/css/bootstrap0757.css	(from https://connectingactions.net/)
14:35:17	29063/29063	---M-Z	200	added ('OK')	text/css	etag:%227187-53f38289316c0-gzip%22	https://connectingactions.net/wp-content/themes/zerif-lite/css/font-awesome.min.css?ver=v1	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-content/themes/zerif-lite/css/font-awesome.mind3b3.css	(from https://connectingactions.net/)
14:35:18	6749/6749	---M-Z	200	added ('OK')	text/css	etag:%221a5d-5ff82575b8400-gzip%22	https://connectingactions.net/wp-content/themes/connecting-actions/style.css?ver=v1	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-content/themes/connecting-actions/styled3b3.css	(from https://connectingactions.net/)
14:35:18	17682/17682	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d99d658bbfa43e7f52c6164334398f59-gzip%22	https://connectingactions.net/feed/	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/feed/index.html	(from https://connectingactions.net/)
14:35:18	2385/2385	---M-Z	200	added ('OK')	text/css	etag:%22951-53f38289316c0-gzip%22	https://connectingactions.net/wp-content/themes/zerif-lite/css/responsive.css?ver=v1	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-content/themes/zerif-lite/css/responsived3b3.css	(from https://connectingactions.net/)
14:35:19	733/733	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d99d658bbfa43e7f52c6164334398f59-gzip%22	https://connectingactions.net/comments/feed/	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/comments/feed/index.html	(from https://connectingactions.net/)
14:35:19	132088/132088	---M-Z	200	added ('OK')	text/css	etag:%22203f8-53f38289316c0-gzip%22	https://connectingactions.net/wp-content/themes/zerif-lite/style.css?ver=6.2.4	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-content/themes/zerif-lite/style0757.css	(from https://connectingactions.net/)
14:35:19	6749/6749	---M-Z	200	added ('OK')	text/css	etag:%221a5d-5ff82575b8400-gzip%22	https://connectingactions.net/wp-content/themes/connecting-actions/style.css?ver=v20022-02-18	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-content/themes/connecting-actions/style8c6b.css	(from https://connectingactions.net/)
14:35:19	89815/89815	---M-Z	200	added ('OK')	application/javascript	etag:%2215ed7-5fe90dd79edf9-gzip%22	https://connectingactions.net/wp-includes/js/jquery/jquery.min.js?ver=3.6.4	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-includes/js/jquery/jquery.min5aed.js	(from https://connectingactions.net/)
14:35:19	13424/13424	---M-Z	200	added ('OK')	application/javascript	etag:%223470-5fe90dd799038-gzip%22	https://connectingactions.net/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-includes/js/jquery/jquery-migrate.min6b00.js	(from https://connectingactions.net/)
14:35:20	840/840	---MCZ	200	added ('OK')	text/xml	date:Sat,%2002%20Mar%202024%2013:35:19%20GMT	https://connectingactions.net/xmlrpc.php?rsd	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/xmlrpc0db0.php	(from https://connectingactions.net/)
14:35:20	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0-gzip%22	https://connectingactions.net/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-includes/wlwmanifest.xml	(from https://connectingactions.net/)
14:35:20	168851/168851	---MC-	200	added ('OK')	application/json	date:Sat,%2002%20Mar%202024%2013:35:20%20GMT	https://connectingactions.net/wp-json/	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-json/index.html	(from https://connectingactions.net/)
14:35:20	875/875	---M--	200	added ('OK')	image/jpeg	etag:%2236b-540d04edc7800%22	https://connectingactions.net/wp-content/uploads/cropped-logo-32x32.jpg	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-content/uploads/cropped-logo-32x32.jpg	(from https://connectingactions.net/)
14:35:21	325245/325245	---M--	200	added ('OK')	image/jpeg	etag:%224f67d-55df692fdd540%22	https://www.connectingactions.net/wp-content/uploads/IMG_6582.final_.min_.jpg	C:/My%20Web%20Sites/https___connectingactions.net_2020/www.connectingactions.net/wp-content/uploads/IMG_6582.final_.min_.jpg	(from https://connectingactions.net/)
14:35:21	3263/3263	---M--	200	added ('OK')	image/jpeg	etag:%22cbf-540d04edc7800%22	https://connectingactions.net/wp-content/uploads/cropped-logo-192x192.jpg	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-content/uploads/cropped-logo-192x192.jpg	(from https://connectingactions.net/)
14:35:21	3169/3169	---M--	200	added ('OK')	image/jpeg	etag:%22c61-540d04edc7800%22	https://connectingactions.net/wp-content/uploads/cropped-logo-180x180.jpg	C:/My%20Web%20Sites/https___connectingactions.net_2020/connectingactions.net/wp-content/uploads/cropped-logo-180x180.jpg	(from https://connectingactions.net/)
14:35:21	20935/20935	---M--	200	added ('OK')	image/jpeg	etag:%2251c7-540d04ce4edc0%22	https://www.connectingactions.net/wp-content/uploads/logo.jpg	C:/My%20Web%20Sites/https___connectingactions.net_2020/www.connectingactions.net/wp-content/uploads/logo.jpg	(from https://connectingactions.net/)
14:35:21	58534/58534	---M--	200	added ('OK')	image/jpeg	etag:%22e4a6-5d44a7066b180%22	https://www.connectingactions.net/wp-content/uploads/zoom-stripe.jpg	C:/My%20Web%20Sites/https___connectingactions.net_2020/www.connectingactions.net/wp-content/uploads/zoom-stripe.jpg	(from https://connectingactions.net/)
14:35:22	2178/2178	---M--	200	added ('OK')	image/png	etag:%22882-5d828a4385540%22	https://www.connectingactions.net/wp-content/uploads/dialogue-12035-400-300x300.png	C:/My%20Web%20Sites/https___connectingactions.net_2020/www.connectingactions.net/wp-content/uploads/dialogue-12035-400-300x300.png	(from https://connectingactions.net/)
